agency,job level,staff,% female,min. salary,max. salary,chart size
Services Australia,APS3,6610.0,0.6981845688350984,63760.0,71062.0,45.869688768018214
Services Australia,APS4,11627.0,0.7555689343768814,71063.0,78735.0,60.83575467320952
Services Australia,APS5,3504.0,0.6675228310502284,79257.0,85523.0,33.396973533360814
Services Australia,APS6,5467.0,0.669105542344979,87735.0,101451.0,41.71570624796833
Services Australia,EL1,2827.0,0.5903784931022286,109738.0,121598.0,29.997700715914483
Services Australia,EL2,1028.0,0.5009727626459144,126991.0,151019.0,18.089294154193436
Sport Integrity Australia,APS1,164.0,0.4451219512195122,48862.0,50794.0,7.225151993843567
Sport Integrity Australia,APS2,7.0,1.0,53517.0,63194.0,1.4927053303604616
Sport Integrity Australia,APS3,45.0,0.5555555555555556,65280.0,73224.0,3.7846987830302403
Sport Integrity Australia,APS4,9.0,0.5555555555555556,77354.0,85060.0,1.692568750643269
Sport Integrity Australia,APS5,20.0,0.6,87260.0,94736.0,2.5231325220201604
Sport Integrity Australia,APS6,57.0,0.6140350877192983,98106.0,107069.0,4.259537945889915
Sport Integrity Australia,EL1,40.0,0.625,112719.0,122849.0,3.5682482323055424
Sport Integrity Australia,EL2,18.0,0.5,127429.0,153767.0,2.393653682408596
Safe Work Australia,APS2,1.0,0.0,61085.0,65129.0,0.5641895835477563
Safe Work Australia,APS4,9.0,0.7777777777777778,74195.0,79830.0,1.692568750643269
Safe Work Australia,APS5,17.0,0.5882352941176471,81947.0,87467.0,2.326213245840639
Safe Work Australia,APS6,27.0,0.7407407407407407,92051.0,101415.0,2.9316150714175193
Safe Work Australia,EL1,28.0,0.75,113149.0,125819.0,2.985410660720923
Safe Work Australia,EL2,15.0,0.6666666666666666,133335.0,159827.0,2.1850968611841584
Tertiary Education Quality & Standards Agency,APS4,4.0,0.75,71046.0,75986.0,1.1283791670955126
Tertiary Education Quality & Standards Agency,APS5,14.0,0.42857142857142855,78449.0,83868.0,2.111004122822376
Tertiary Education Quality & Standards Agency,APS6,45.0,0.7111111111111111,88192.0,96982.0,3.7846987830302403
Tertiary Education Quality & Standards Agency,EL1,26.0,0.5,108446.0,119859.0,2.876813695875796
Tertiary Education Quality & Standards Agency,EL2,9.0,0.6666666666666666,127615.0,153186.0,1.692568750643269
Treasury,APS1,5.0,0.2,51003.0,55385.0,1.2615662610100802
Treasury,APS2,73.0,0.589041095890411,58787.0,62681.0,4.820437914901168
Treasury,APS3,110.0,0.4090909090909091,66570.0,70457.0,5.917270272703197
Treasury,APS4,95.0,0.4842105263157895,74354.0,78243.0,5.499039842323396
Treasury,APS5,242.0,0.5991735537190083,83596.0,88949.0,8.77673016883152
Treasury,APS6,435.0,0.5080459770114942,94300.0,114243.0,11.767106717028996
Treasury,EL1,575.0,0.5078260869565218,123005.0,141099.0,13.528790949515026
Treasury,EL2,285.0,0.5298245614035088,150245.0,172429.0,9.52461639974967
Torres Strait Regional Authority,APS1,13.0,0.3076923076923077,48862.17,53204.62,2.0342144725641096
Torres Strait Regional Authority,APS2,21.0,0.42857142857142855,54482.72,60412.66,2.5854414729132054
Torres Strait Regional Authority,APS3,15.0,0.4666666666666667,62050.07,66972.56,2.1850968611841584
Torres Strait Regional Authority,APS4,12.0,0.9166666666666666,69156.92,75089.13,1.9544100476116797
Torres Strait Regional Authority,APS5,23.0,0.7391304347826086,77135.91,81794.58,2.7057581899030048
Torres Strait Regional Authority,APS6,24.0,0.7083333333333334,83311.46,95698.96,2.763953195770684
Torres Strait Regional Authority,EL1,20.0,0.65,106801.54,129949.37,2.5231325220201604
Torres Strait Regional Authority,EL2,4.0,0.25,129949.37,148008.69,1.1283791670955126
Workplace Gender Equality Agency,APS3,3.0,1.0,63795.0,68803.0,0.9772050238058398
Workplace Gender Equality Agency,APS4,3.0,0.0,70596.0,76622.0,0.9772050238058398
Workplace Gender Equality Agency,APS5,9.0,0.7777777777777778,79101.0,83815.0,1.692568750643269
Workplace Gender Equality Agency,APS6,9.0,0.8888888888888888,85234.0,97367.0,1.692568750643269
Workplace Gender Equality Agency,EL1,8.0,1.0,110238.0,118957.0,1.5957691216057308
Workplace Gender Equality Agency,EL2,6.0,0.6666666666666666,128392.0,146261.0,1.381976597885342
